3979d764-1972-4953-9032-fa0513797939|Fasan|1
2f32bc2d-19f3-418b-886c-e67763a40f9a|Feige frisch|0
211ac7b9-3b08-43a5-a28a-772ac867288d|Feldsalat|0
d21b7190-ab30-40d3-8246-3bbbe860649b|Fenchel|0
2d700fcf-c4ab-417b-8a0c-f3b66df502cd|Fenchelsamen|0
53733114-dae0-4ffa-a3cc-9fafe391b269|Feta|1
a1b218cb-680a-42c7-b9db-0e3c63dcd12c|Feta Vollmilch zerkruemelt|1
cd3941ff-1994-42af-ab52-fd6804d14bb5|Fettarme Milch|0
39774c64-0500-4a90-9bd9-3e48501aa7ee|Fleischstrecker (Soja)|3
da798e81-351e-4e64-8c79-a0f1e69726a5|Focaccia|0
08689ae3-4e29-4ffe-a265-2664672c8698|Forelle|0
3eb0afa7-08a0-4c4a-8661-ce124d49450e|Forelle Wild|1
498135f1-ee9d-4961-80b5-f99e3d437a06|Frankfurter Würstchen|3
6cc8a3d5-d671-4456-8537-1ef0346ba4cb|Frischkäse|0
be4dd12f-a555-455c-9a3d-88f3564babe1|Frisée|0
58b79b2d-653a-4586-a41e-ceba2d0b4432|Frühlingszwiebel|0
3a065d3f-9a69-4060-941f-e608b92b8954|Fusilli|0
23f8a356-e3dd-417c-91ce-e19a4b7b56ee|Gans Brust|0
1bb9eb7d-7b09-4bdf-9873-9bdf0a348f3c|Gans ganz|0
e018f9d3-d0a0-4352-913a-0f5d55ecf615|Garnele|3
c471950c-59da-417b-8908-a6ed49e9837d|Garnele gekocht|3
dd42c435-9e95-42d1-b9ea-e2912c417a1c|Gelatine|0
02e82ed6-65d3-4ac1-8ea5-0d30cd7ea978|Ghee (Butterschmalz)|1
a309a837-5a48-42d6-98d3-9e82253e652c|Glasnudeln|0
3f95cda4-69c5-4e95-9f56-1cd6000f0a30|Gluten Weizen|0
43403ec3-c66f-492b-8135-5cc2a54b5623|Gorgonzola|3
cd54e719-0934-4bfb-9b27-be141d7d2702|Gouda|3
eb44c0b0-1523-446a-8b0e-362d1369a785|Grana Padano|3
52def115-c223-43ba-8de9-e042b0e9732f|Granatapfel|0
19c5ece4-ea50-40b9-b5f5-71b870b90408|Granola|0
163ae83d-2e10-42f7-8118-384707f47e83|Grapefruit|3
39cf5ee3-4960-41e7-aefa-2f01337848e6|Grapefruitsaft|3
1e0ea43b-b89d-4521-8ae1-21f99f33cfa2|Griechischer Joghurt|1
b7b7efbb-50b2-4f8f-847e-7b52395d214d|Grüne Bohne|3
4ab591ab-0451-415c-aad1-7eb834dee56e|Grünkohl|0
3f7636fb-5a7a-47ae-9e28-f78d5809b4d0|Guacamole|3
92eb9c08-0490-407e-aa66-78def63fdefb|Gummibärchen|0
fa9941d1-a107-43a8-b52b-ffdfdf73e2ea|Gurke|0
e7b5ce5c-8eb2-430b-9390-8903302032b6|Gurkenkürbis|0
028e599c-7b76-47fb-8316-8933b98c4863|Gänseei|0
b17e1588-c8da-4b94-ac02-98bc8b21d243|Haehnchenfett roh|1
074d214d-a320-4973-b48c-eef2fe1fefb4|Haehnchenhack roh|0
f1fab383-04c3-4eaa-ba0a-ad3cc3b7b52a|Hafer Hack|0
950af595-a769-4ec2-aa86-97a00c499031|Haferflocken|0
08ee6a13-3f4a-4dc1-8afa-396b8d72d583|Haferkleie|0
981c34e6-fbe6-49e8-890b-c60f01af41ba|Hafermehl|0
4616b260-6fb3-4e4a-9c92-20d54102cb8e|Hafermilch|1
5aca3ca9-ed65-4ca4-aed7-8a04c56356b0|Halva|0
90f03100-c8d8-4fe2-aca0-1f09752e4bf8|Hanfsamen|0
419091f7-57e5-47bb-84c4-6878ad43fb2e|Hartweizengrieß|0
70d01a04-f29e-47af-b29e-6668d19ec24c|Haselnüsse|0
fadb77d3-7b1d-4c16-b299-ffc97038ef81|Hecht|0
2eb31761-1cb5-458e-b4ad-6762dad9fc9c|Hefe frisch|3
5770a015-6d45-48bf-a426-1f5f985ac8ec|Hefe trocken|3
0d9a61ab-84bd-4891-b832-f5b9f1816191|Heidelbeere|0
18d9e44b-6d2f-44e8-85cf-01e82c24b285|Heilbutt|0
bffe8e74-607f-4fa3-ab4b-248c10519541|Hering|3
b775371d-d681-4ad9-b4cf-43f2c5eeca53|Hering eingelegt|3
8d99d653-412b-40b2-8551-df2b447ecdcf|Himbeere|3
4f9ff143-1c9e-4301-ab13-2abe2019cfa2|Hirsch|1
eb16275f-9fe0-4b8c-bc0a-b5ac571f2bf2|Hoisin Sauce|3
575ed191-04cf-451d-8458-621351007fc9|Holunderbeere|0
b27253a7-74e7-42f4-a51c-cd7e806ece81|Honig|0
fc24b3f3-db85-4fe5-9924-17bb477cf888|Honigmelone|0
bc9fe301-5583-4d3e-b59a-33ba26eacb32|Huehnerei roh ganz|0
4bc432ad-ca53-463f-a154-8eca564c2d53|Hummer|3
0260a2fd-2ccd-43d9-b96e-2f2fb1843841|Hummus|3
e83d39aa-6e33-4fa6-a6ba-e639b1ec6955|Hähnchen Bratrolle|0
db7f1f6e-64e4-4cbf-afa2-6b909292c7a7|Hähnchenaufschnitt|3
2f1118eb-ff7a-4e6c-925b-bb075c1d3de6|Hähnchenbrust|0
500ef757-c74d-4678-b5ba-aefca98f4018|Hähnchenbrust mit Haut|0
05122d23-e74e-4722-9ae6-c2423696e069|Hähnchenflügel|0
3bbf9726-aa37-4ef3-b548-3ded84831eed|Hähnchenherz|0
fcfe0abe-289f-4555-a4ab-e19cdd4e2fd0|Hähnchenleber|3
6df20d02-8f2c-455f-a692-ff343670f1c7|Hähnchenoberkeule|0
54c992b4-61af-44ca-b429-eaf6d5306eb6|Hähnchenschenkel|0
0de7b76b-effe-4bdb-8a38-3c14a8ea0dd6|Hähnchenstreifen|0
b42d42c6-4f3d-41f0-9202-431d2e87c59c|Hühnerei ganz|0
34c5e543-dcb0-4a35-a6b4-9567d32c9797|Hühnerei gekocht|0
368a73ba-1a21-498a-8d0d-68f513a69534|Hüttenkäse|0
723cc0d6-f593-4833-a2b2-9cae2b42e6fc|Ingwer|0
1c00776f-884e-4018-9ccb-6b1916e88ed3|Ingwer gemahlen|0
28007942-8f1b-4244-9a66-a394e20417b3|Italienische Kräuter|0
4ce4bc84-df6f-49ea-a1ef-c8f326bbb9ef|Jakobsmuschel|3
13faa477-fec4-48dd-b952-485e3b1aee71|Jasmin Reis|0
ef557c51-9934-461f-9a5d-3ad98c9f7527|Jelly Beans|0
ac5cb022-30cf-4746-961e-921298451c58|Joghurt fettarm|1
8ea83970-ffc6-4387-af1b-572a358280b0|Joghurt natur|1
39cde39d-1563-4e26-b134-2de55af547cc|Joghurteis|1
a5f78040-fee6-48d7-b946-a885e3146c59|Johannisbeere rot|0
f5c996a4-d086-4a6d-98d4-fc64a5df516b|Johannisbeere schwarz|0
dd01c1be-3baf-4a6b-97a4-3189e880348a|Kabeljau|0
1611d47d-f501-4c39-a01a-f7f39a9f67d9|Kaesebrot|0
3864afea-233e-4473-8774-4f3979d78b22|Kaffee schwarz|1
8d5d83c3-85aa-462d-85c5-dcdc84668728|Kaisergranat|3
9fdb9096-7989-4c00-bb3e-4dae201776a3|Kakao Tropfen|3
d51089e4-b937-4b00-a662-f2649fc245aa|Kakaobutteroel|3
817d5a15-f20d-4a33-a1c8-bc339cea866e|Kakaopulver|3
77fa4e8e-00fe-49ed-8141-be6b5edbe4d9|Kaki|0
f2ead844-a4da-437d-afff-bac27aa42579|Kalbfleisch|0
27c4b16c-f35a-42b7-adb2-6e2691bf5a82|Kalbsschnitzel|0
0bf5f22e-84b6-42d7-9268-c2c814542dad|Kaninchen|0
aa95ee82-05a8-414f-af95-20fe80c268af|Karamellbonbons|0
b63646de-999c-4a74-86b1-29907e72314d|Karamellsirup|0
02d41235-9fab-4f56-831b-501ac1d8048e|Kardamom|0
47c10316-7593-4cae-b46b-e976e96e0f44|Karotte|0
cb5d915e-2abc-4b98-9539-6346e4f7a995|Karottensaft|0
5623679d-6ec0-4f9c-9a53-c1748d215857|Karpfen|0
c7faae9c-3f12-4271-a1d2-2dcd8c98b448|Kartoffel|0
e2a3d974-090d-4694-acde-50140fde52ec|Kartoffel festkochend|0
3b711c58-8f66-439d-9728-38bb061c33a2|Kefir|1
718f56f4-fdd6-45f1-a0fa-3f17b7563f21|Kekse|0
b5798590-4613-4a1b-b2ca-cb087f2d4621|Kerbel|0
a12a0877-263e-40a3-a9f6-2e514c89589b|Ketchup|3
8fb9ab31-76cd-4f12-b160-74a2c02a1ad5|Kichererbsen Dose|3
6cb4ef87-28a7-4374-a933-d46ab8145a87|Kichererbsen trocken|3
51851185-edd7-462f-8fc6-13f0b3475931|Kichererbsenmehl|3
32a06806-b46d-4240-9d32-2bc32eed50a6|Kidneybohnen Dose|3
f92712e4-df13-4ee9-a1ae-11da70612466|Kidneybohnen trocken|3
23197358-13a9-40a7-9324-584741c0c592|Kirsche sauer|0
bcdedd1b-48a3-4d19-a457-82be7780c1a6|Kirsche süß|0
8b358a22-1e07-48e4-a726-cacda1639536|Kiwi|3
4a0fcf2a-00ee-4901-aa9b-ef0076e13b11|Knoblauch|0
dcf38aad-391e-4203-b5ec-128ae42e531f|Knoblauchpulver|0
2ac118e3-cb17-4023-8b2d-327e68671d9d|Knäckebrot|0
21d231e4-4267-4220-8596-3f4c9ca81902|Kohlrabi|0
69680641-6b9b-4544-a8ab-8a373845bd10|Kokosblütenzucker|0
4c5a7312-d3e5-47f1-8926-8c448de4701c|Kokoscreme-Pudding Trockenmischung|0
e4e7ebea-bc17-4b89-8f2a-60f24f3ba5cd|Kokosflocken|0
3e9b7b74-29d2-40e5-a7b2-5960b7d245ad|Kokosmehl|0
a4a1cc52-ed95-4172-851d-e029081f8ba7|Kokosmilch|0
e16077f1-1aea-4e8e-8b8a-606c7d63a298|Kokosnuss frisch|0
3e149c2a-2ead-4715-ac2a-2e563fa87a1f|Kokoswasser|0
73febc1e-1782-4aae-a6bc-a2669a19f98b|Kokosöl|0
8e654385-1f74-41ae-b845-a7acb472b12a|Kondensmilch|0
4c202f15-a8db-43b0-9e43-e2a4cc9c8e3f|Kopfsalat|0
defe45ea-81e6-4b86-8e3c-a22a7604cb17|Koriander frisch|0
c3ec7896-6b97-4db4-b21d-91eb1996f808|Koriander gemahlen|0
a799c7a8-e2de-4104-a8ed-6a0062807514|Koriander getrocknet|0
217dfcec-f4a2-47f1-b54a-bbab50869174|Krabben|3
344369b9-cf6a-46dc-8f7f-2fa1a4bc6e81|Krebsfleisch|3
98704f2e-1250-4f52-8a35-734984d3ded0|Kresse|0
447322b7-fc35-4aea-9851-94d1202fd612|Kreuzkümmel ganz|0
ca4178e9-250a-4c94-af25-d4f31d21b469|Kreuzkümmel gemahlen|0
74a52880-534c-469b-8a1c-f31ba18d5a55|Kräuter der Provence|0
34a515f4-96eb-49eb-abd0-0404a9ac95ec|Kuchen|0
b96f9b67-4910-4456-b887-ecb596f5ec4f|Kurkuma Wurzel|0
79bdc6a4-fdea-4928-a89a-068e40c8ca03|Kurkuma gemahlen|0
82808312-23cf-4825-b97d-635cc4de454d|Käseaufschnitt|3
e7024911-40be-4431-8598-2c675b17a2d7|Käsemix gerieben|3
93f5f427-d926-4126-aacd-269993b4ff44|Kümmel ganz|0
f8442b6f-467f-42f0-9641-60a855136d94|Kürbis Butternut|0
4a857de2-a108-4ab4-9411-b887ad1a0db4|Kürbis Hokkaido|0
71d97222-d083-479f-b71b-740446de0f71|Kürbiskerne|0
8db5d34a-c135-4443-be81-75076d9e6409|Lachs|1
be397139-6713-4c6a-a823-f34b3acee238|Lakritze|0
fb321bd5-3c87-407b-9e68-63d6030b4a2f|Lammhack|0
c45ed53e-3076-46f1-a71f-8d393ac13798|Lammkotelett|0
922ad118-d1aa-4b49-ae7a-55da2cd98c1b|Lasagne Platten|0
df0009f9-c587-45f4-b7ee-f38d1bb0f936|Lauch|0
a2188035-e64f-4762-9889-84ab70668389|Leberwurst|3
8c91e768-fb93-48db-88d6-13d038d8044d|Leinsamen|0
f9d98fb5-ba80-4eac-b514-e231efb3bbb0|Leinöl|0
a112cc61-73be-4f5b-b42f-da7c91504058|Liebstöckel|0
354dda8f-0cb5-4d1c-a7f6-3eadcb8b7df0|Limabohnen|3
b4282847-61a0-4174-8ec9-c72dc85c7d4e|Limette|3
d87d991c-0685-40a3-a678-038152b918ef|Limonade|0
ffdab739-4979-43e1-86d8-a97e48594e57|Linsen Beluga|3
9511e903-7b7a-41e4-8258-e6a97273b098|Linsen Berg|3
5796b104-5297-48a2-9be4-e49003b07a23|Linsen grün|3
8c61bab9-fb6f-4e79-97c5-9436d447adf6|Linsen rot|3
cc503185-87b6-4518-88f1-03dcc12d9411|Litschi|0
e34531dc-f22d-4aed-b83b-a9ce7a5b33fe|Lollo Rosso|0
e29cd75c-8997-4a80-a4ba-32bdf2ff2453|Lorbeerblatt|0
d037f62f-5906-4e72-a67a-69b14c26aaae|Lupinen|NULL
35e216af-7925-471c-91a5-f538a69baec9|Löwenzahn|0
3ff37645-cdd7-4b1b-baed-b545cbbcbeed|Macadamia|0
9609ca6f-f127-475e-a29d-fb50c9a526c2|Magermilch|0
1577efb1-bba9-4550-a944-23c233ab7931|Magermilchpulver|0
f92405d4-2783-46c4-a594-dcddffa8573d|Mais|0
ed6ee921-3f9c-4b5b-b78e-2e3d9dbcee65|Maiskeimöl|0
b3ee8aee-4046-4c00-a54e-1686c804447f|Maismehl|0
57115337-d0bd-44e6-a5a4-05f281d56cb5|Maitake-Pilze roh|3
4f6a0bc8-3a5f-46fc-98c6-bfe216debc12|Majoran|0
1b9d86f0-1a03-4825-a343-453e56a7a14a|Makrele|3
757910d1-05c3-443b-bebd-ad59dd6f7884|Manchego|3
f9f283a4-f8e5-4354-9594-4e653358f4bc|Mandarine|3
810576f9-e47d-49d5-a2ec-a3c5e5f5034f|Mandelmehl|0
4cd4a5f2-c9e3-4a1d-a362-97c5b38376cc|Mandelmilch|0
a179147c-b7bd-426e-96f3-03524d9c3e12|Mandelmus|0
7199e6c9-7730-4552-aa81-08ff85aafee0|Mandeln|0
5760ca5c-e745-4c5e-ac49-5bd5895c7095|Mandeln geröstet|0
9b54e6e7-c193-46d8-9b82-ced46a4bd093|Mango|0
846d9ecb-885c-45d4-9b25-d146f1f2b4f3|Mangold|0
865a3b6e-7e43-4fe7-bded-88615c23a7bb|Maniok|0
d507c872-0370-436d-9911-d45483fe7344|Margarine|0
76e98bf0-5af7-4218-958b-52ecd4191cc0|Marshmallows|0
2e5256e1-35f9-437e-8922-942c036b5541|Mascarpone|0
dbed8e94-1c89-4dd3-972c-1054821ff411|Matjes|3
49801800-e870-4049-bb07-3befa3407987|Mayonnaise|NULL
93d04769-5b8c-46a6-bd47-86aa4ef96141|Mayonnaise leicht|0
5802f0f6-2ab2-42b1-8bae-5c54a61fe7fc|Meerrettich|0
b3275509-6de4-4b8f-a18b-ce7afa21f948|Meersalz|0
739917b1-8305-4bca-b94f-1092650202eb|Mehrkornbagel|0
a59144c1-aa4f-42ad-934b-8ad3dcc03030|Melasse|0
4c15ace0-9929-4107-9d5d-b9bf8b99c990|Mesclun|0
02ee1110-0f2e-480f-9050-4b9d9845980a|Milchreis (Arroz con leche)|0
baf5cc20-e58c-4cc5-9897-ab01805db852|Mineralwasser|0
b47539a1-7206-496f-a6b3-054803b6a57e|Minze frisch|0
5ff8ebf2-a9cf-4c8a-9b35-a2829cfa6348|Minze getrocknet|0
8d26cc76-45ee-4bed-9223-0b8a52c995d8|Mizuna|0
42b114ea-11e2-495b-b8ef-e674932c1dac|Mohn|0
1c8153c5-3b44-4046-af36-27bd09f37ab3|Mohnpaste|0
05aece16-84e1-46dc-9059-19c867af5e0e|Morchel|3
bc88469f-2bdd-4228-a14a-b4c56d2e41bf|Mortadella|3
1fc86bfa-13de-4d5d-9a09-550913542cf2|Mozzarella|0
fd72774e-fe6d-48e2-9c77-d534ee2eafe6|Mozzarella Light|0
87fbdd9c-2029-4893-9c72-95482fa855b6|Mungbohnen|3
00650246-28f0-40c2-b959-762cbe7abe86|Muschel|3
d1a7e1c4-80d2-4378-a3c9-eacbbd17e883|Muskatbutteroel|0
1466ec52-61e5-4dab-a82c-f82b1793bb9a|Muskatnuss|0
f6633a80-7d40-424e-b626-5e1b650fbee3|Müsli|0
6699d072-e3d4-4734-84fd-936ae8745e94|Natron|0
a487eee7-9b57-4ea2-91e6-2c5d50ffdc86|Natto|3
eef00e33-172e-4f28-a932-8e1d190f371a|Nektarine|0
178af4da-0f43-4b33-825f-0ba8ad02964a|Nelken|0
04f3a09f-3ce1-4f74-a08f-abf5f8ca538c|Nougat|NULL
330ddf60-291e-4387-a508-4b7c8b90e69e|Okra|0
7eafc25f-994a-4736-a3b7-0bd9629f4b36|Oktopus|3
4179abe3-a3d8-4d62-8184-ef75f954d1b2|Oliven grün|3
8b64a5d0-ca89-49dc-829f-9cb5e50ab43b|Oliven schwarz|3
1272b18f-5cd0-4bb4-837f-525fcf734111|Olivenöl|3
c2394772-63e3-4ab1-9afd-a1547a3d2c5a|Orange|3
2fc6dfea-5f92-4304-9d59-3e8889ee5765|Orangensaft|3
beb9af7d-5207-439b-97a4-b2d0a451ab1c|Oregano frisch|0
24c3ebda-22e5-432d-acf7-661869896396|Oregano getrocknet|0
f14197ec-7e80-4606-be61-d43ecf613236|Pak Choi|0
017a08c8-bb1d-47e7-b472-d8b71f495ea9|Palmöl|0
b3911d50-9aaf-4481-9088-1e6f7c70cb22|Pangasius|0
e0275538-122f-4d4d-91f3-0250f70ad54a|Papaya|3
4c440f0d-f8ee-441a-9616-81633e5e3254|Paprika edelsüß|0
74c61ffe-823d-4505-a6a5-a56ae674698b|Paprika gelb|0
596a03d3-746c-4493-9c74-56897b72f686|Paprika geräuchert|3
6b3d41a6-cb90-4ded-91b9-a322d5207811|Paprika grün|0
60b1fa14-bfa1-45aa-b2dc-7ef1175f12a2|Paprika rosenscharf|0
266b1225-d828-4793-bce2-83e4992c6462|Paprika rot|0
fe16584b-54ff-4832-b498-f6834e030109|Paranüsse|0
7f58b771-ded8-4abc-a7aa-36e1dc1153df|Parmesan|3
0ce93715-c196-46e6-b414-9b716056373a|Passata|3
3445d36b-693a-486e-920c-eb89dec477ed|Pastinake|0
dba900e5-2da8-4555-a017-50369b06a682|Pecorino|3
915b7928-54cb-48b3-9a17-aca5c49518c1|Pekannüsse|0
9721616b-c000-4059-9f37-5f2c8adfbde6|Penne|0
522f4e7b-6063-4c12-857b-486b208773ba|Perlhuhn|0
14863193-6aa3-4744-84d1-48cd345ef78f|Pesto|3
63fecd83-2143-43f3-a1de-61fe2f5a33cb|Pestwurz gekocht|0
99ff8da4-fb11-4ee8-bf96-3f1329590cc8|Petersilie frisch|0
b734f9dd-dd33-4326-b0ca-6635e2cabf92|Petersilie getrocknet|0
ac7f87c9-921c-4eb8-972a-fcaee0f44b44|Pfeffer schwarz|0
75d1c359-b557-4f24-8f47-47e1beee24be|Pfeffer weiß|0
aa31df2a-1a9a-41d0-933a-9d0fde87a18b|Pfifferling|3
